Country Name,Country Code,Indicator Name,Indicator Code,1960,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Guinea,GIN,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,5.581638218,6.872678163,9.230919753,14.0083576,11.6894135,5.734137853,1.720434198,6.565411456,1.713221781,3.641216127,3.147929174,1.733751485,-2.375671735,0.51338723,-3.834292629,-9.694186221,-14.54994526,-19.28743222,-14.86492919,-25.64325009,-13.9441244,-19.93386124,-17.62750901,-29.78718392,-26.8011462,-30.62980455,-17.91277195,-12.1202274,-10.17470877,-13.9441244,3.147929174
"Gambia, The",GMB,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,4.345524721,-6.787667513,-6.349518359,-17.03920057,-19.02906914,-9.759683202,-22.83995405,-10.91483828,,,,,,-13.09411142,-12.03976367,-14.15467385,-5.842398577,-8.214802973,-16.80323885,-11.8399439,-17.14487233,-12.13888798,-4.195322894,-12.84833391,-10.3330763,-17.21916397,-10.72453836,-8.084000118,-7.838522853,-17.14487233,
Guinea-Bissau,GNB,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,9.201752123,-1.831275135,0.342835175,0.823907497,0.548557683,1.263049761,-2.539377889,5.611734405,,,,-9.182734706,-5.143822972,-7.463349958,-4.682618782,-10.07345707,-9.474496233,-7.216959143,-6.795621938,-12.80391525,-19.1688509,-3.621258451,-15.4666799,-17.06472566,-6.674143778,-9.146153264,-10.11626664,-7.60396359,-2.202398552,-19.1688509,
Greece,GRC,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,11.16965477,13.55949618,12.80902099,11.84210343,12.08662465,10.86226414,9.902484246,10.94339937,,5.511458302,6.306969181,6.646246994,5.285249833,5.436245925,5.445953247,3.23208141,3.207132664,0.389772028,-2.882098337,-7.898468978,-9.271993044,-11.27905749,-8.770920954,-7.595612453,-5.762905147,-5.336672356,-4.611586997,-3.057596084,-1.724196817,-9.271993044,6.306969181
Guatemala,GTM,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,2.532044501,5.005302283,4.333663262,4.496438808,3.848475093,4.234103077,2.95610113,2.850253136,4.647708893,4.099574922,4.223003475,2.874444822,6.56458759,6.774798465,7.833990731,5.373527138,5.075789275,4.131206064,-0.074681406,0.671978336,-0.608662484,-0.823561866,0.149680917,-1.354913732,-1.638632168,0.773379681,1.846399322,1.859920654,1.821114344,-0.608662484,4.223003475
Guyana,GUY,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,17.64221762,22.21737501,9.659738624,18.78966405,23.7273327,16.59179764,15.18153642,12.8868527,9.658698855,6.864326079,7.345379152,10.36924895,16.66460866,18.03367356,19.54921234,11.8316595,2.807212725,9.158863123,2.834204025,-4.612801144,-5.538692228,-12.95865911,5.140814608,7.263195497,10.66560229,4.751890867,19.91105832,2.834204025,9.658698855
High income,HIC,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,8.60707857,7.775203314,7.437974888,6.72884412,7.804775392,8.677046394,11.04883972,11.57675657,11.14136033,10.42318679,10.33140977,9.348954696,8.66013298,8.564560777,9.095397355,9.180916954,9.91695194,9.626075306,7.589925243,5.187751268,6.903712314,7.739382711,8.117788746,8.356806868,8.938306528,9.096729552,8.60635275,9.107497787,8.873739783,6.903712314,10.33140977
Hong Kong,HKG,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,8.989458614,9.282934601,8.255587351,16.74350033,20.15786378,18.39225418,16.71139546,19.67442186,20.29586194,22.91925103,17.11366597,15.82626224,15.8663769,16.31800793,17.67407657,21.42303216,22.42133345,21.25795758,18.17351519,13.91551652,13.63890035,16.22807171,14.26395997,10.1706488,12.33399912,18.42665769,18.53253248,22.35762531,19.39928609,13.63890035,17.11366597
Haiti,HTI,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,-2.328678623,6.117319709,5.98101369,-9.429610846,-5.427807328,20.97685981,21.81147794,18.49671437,21.30708325,22.78233202,23.00274503,19.1061289,18.23457978,24.41800367,21.24483956,22.42673681,21.4583067,24.43228586,17.11853819,19.11810921,17.12971432,16.63713075,16.80046287,16.36324258,15.45005073,22.02754812,21.04155465,16.56831994,15.43444941,17.12971432,23.00274503
Hungary,HUN,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,,-3.305269333,0.917400177,2.337684824,2.556360208,4.612363601,4.957970309,1.619659752,2.501668776,4.188689628,4.832762604,3.653768474,4.667816571,4.584846048,6.052367965,4.775517488,5.116972063,5.156889029,6.031980354,6.095478452,5.34909326,9.521612313,11.08791289,12.4867482,12.6532256,12.27728957,14.52914819,6.031980354,2.501668776
Indonesia,IDN,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,7.548674459,10.66878526,12.07487691,19.00909431,20.3947114,18.84747925,18.1123061,19.48411979,10.86005214,2.073180545,13.34288875,1.53532659,-1.162930088,-2.874350873,-4.122124524,-1.37689989,1.195293941,0.650092516,3.46481173,7.568231376,10.84604641,10.82878534,10.48620078,10.36823113,10.88504202,11.0331068,13.21178399,13.77714149,12.89529289,10.84604641,13.34288875
India,IND,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,9.274416266,8.957935288,10.55071061,10.94788243,13.35347979,14.03630277,13.87773522,14.40460882,14.10428918,14.47569104,14.04279682,13.76446876,15.17333831,17.7295245,20.68847497,21.49174026,23.3320469,23.92368291,21.53447727,22.42630007,23.62838916,21.9381276,22.19329947,21.21213164,20.60222401,20.13473568,18.94656071,19.12072348,17.65978591,23.62838916,14.04279682
"Iran, Islamic Rep.",IRN,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,0.708671632,,,6.072004419,6.943785535,10.34796031,12.12267217,9.552126634,6.952101597,10.79003154,8.171182568,,,,,,,,,,,,,,,,,,,,8.171182568
Israel,ISR,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,12.58614501,16.53938995,17.72996234,16.02328934,15.39458797,14.95355383,15.10898428,15.87213799,15.21588699,14.72846766,13.76356786,12.73572041,10.40132689,10.36878533,11.09226465,12.9975514,14.59548281,13.93645267,11.5528888,12.2391484,13.39144738,14.03902847,12.80496427,14.57868461,16.02377233,16.68963215,16.41228261,15.61673633,15.64097368,13.39144738,13.76356786
Italy,ITA,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,9.614157888,8.634059617,8.472867943,9.342801702,9.285919227,11.40745087,11.93595107,11.92025631,10.7560894,10.08227792,9.232665614,9.924559763,9.449239574,8.860725508,8.997259519,7.977751598,8.32655306,8.274360973,6.220652524,3.996667404,3.257920007,3.278859194,2.545153461,2.998259217,3.932414241,3.660003384,5.49812027,6.138540463,6.354966451,3.257920007,9.232665614
Jamaica,JAM,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,13.08932512,12.3445369,19.014959,28.24474134,20.91767213,17.83155591,17.20174147,17.03554624,15.59000223,14.53230386,12.47217556,12.96049183,11.77353093,12.75644853,15.49284077,10.18406248,12.14154066,10.14409908,2.095168965,9.316999346,9.914311202,5.247854365,7.700143539,8.292536339,10.48404015,14.04662882,17.02914309,17.41911522,17.47189309,9.914311202,12.47217556
Jordan,JOR,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,15.50614738,7.202857351,11.92097687,20.43846572,22.04529953,25.03676148,22.32915404,19.00699353,15.27194368,15.76923802,13.60325557,11.83810995,16.47251123,23.58949476,18.5147545,6.815160526,8.802946423,5.390247855,13.15721938,16.78711674,17.16109728,11.14406575,4.360027791,6.926402559,9.496248828,6.856322107,4.25464271,1.585308107,3.29239824,17.16109728,13.60325557
Japan,JPN,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,,,,,13.77709892,12.99775087,11.30086184,9.410341488,10.03443121,8.52892353,7.112109349,7.53273068,8.298936002,8.298164615,8.06016189,8.373435234,5.677873899,1.662392745,3.792553123,2.956164868,2.891145327,3.341531435,3.736305671,6.301926496,6.80291642,7.550863307,7.30820946,3.792553123,10.03443121
Kazakhstan,KAZ,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,,,,-10.52425805,-7.651683649,-7.962801522,,-14.13469943,-19.85190291,-9.963346978,-6.121369413,-5.159248137,-8.575277649,-8.908605597,-4.495464507,4.372978173,4.342737025,6.050232979,5.382485214,8.526064975,6.68529355,7.572089233,9.499944461,8.985835316,4.765870044,5.8338948,2.986819482,5.382485214,-19.85190291
Kenya,KEN,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,5.348802283,5.31375148,-0.273541679,21.00473852,18.24587194,6.067772401,0.009252955,0.808675937,1.155346511,2.82727941,-2.947107881,-5.532374918,-6.783390287,-6.91608468,-2.981103696,-0.003879207,4.422317186,4.502575504,3.11065886,1.620850313,1.5349097,1.388437827,0.880111756,-1.514891288,-2.367786683,-1.397545397,-0.315995601,-4.418616397,,1.5349097,-2.947107881
Kyrgyz Republic,KGZ,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,,,,,,-0.556133895,-25.59496229,-13.97174453,-2.170307335,3.232390195,1.336530762,-4.772057731,1.095264318,4.052062386,1.542868149,13.34523068,1.544717203,12.19432409,3.844319006,2.845368266,-0.856892788,-10.02278103,-10.19919972,-11.07824605,5.221783852,7.449434213,7.122602564,3.844319006,-2.170307335
Cambodia,KHM,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,,,,-5.995248949,-7.249009124,-2.442352583,-3.860974633,4.650319646,6.933440796,8.948374655,6.77972861,5.882190709,3.739567123,5.743606541,11.32976555,9.831444985,6.645297013,7.349811958,5.754622685,4.807144365,8.006186105,11.183578,9.894373222,8.85595317,6.737948079,9.039929132,10.13083355,5.754622685,6.933440796
"Korea, Rep.",KOR,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,28.73471317,29.26822157,27.6915991,27.52518585,27.68930461,25.95949023,23.70897741,22.6833147,21.33033557,19.86385564,18.50200855,16.20957607,16.4073374,18.01382618,20.67339836,18.94904339,18.31832595,19.1101645,17.73315595,16.60880587,19.40959064,18.49306652,17.88813608,18.48066826,18.64938566,20.05316299,20.74131021,21.02178712,19.16615483,19.40959064,18.50200855
Kuwait,KWT,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,6.438513786,-166.7223704,16.71921975,19.05310947,18.63761738,21.10295752,24.44081059,25.48320583,12.08001329,18.519626,30.99637966,20.81560369,13.26381686,20.78868436,30.4068649,35.93026454,42.73267943,,37.94806749,,,35.82983677,35.3627073,32.59780403,28.22583024,13.87090981,11.30316202,16.82693189,18.8837258,,30.99637966
Latin America & Caribbean (excluding high income),LAC,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,7.970250383,8.809044609,8.420917913,10.09930611,10.68320407,8.199500284,7.837627651,8.294558923,8.029300301,7.068238445,7.62994063,7.472491029,7.322566823,6.881778946,8.163041593,7.842220735,9.581890377,10.0028728,10.05881296,9.079442388,10.1733139,9.438522093,8.648948851,7.662283357,6.781578809,6.87270288,6.481268519,5.931138851,4.77794499,10.1733139,7.62994063
Latin America & Caribbean,LCN,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,8.163414454,8.915141134,8.605075242,10.2047677,10.77646306,8.555439253,8.174988826,8.60008137,8.327870563,7.363508126,7.857486227,7.731068559,7.711150946,7.240095789,8.40832243,8.03651277,9.533484736,9.942418281,9.963953183,9.143002639,10.14698494,9.389863466,8.668707376,7.733418455,6.891870075,7.138179581,6.736144838,6.051168959,4.832858627,10.14698494,7.857486227
Sri Lanka,LKA,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,20.82938089,20.36667775,20.9656793,22.39998049,21.24014202,17.47920864,18.55368688,19.28313037,18.51343216,19.0661514,17.63585201,19.09053111,17.39527295,17.66302479,17.50352358,19.49242656,17.7237623,18.59527272,13.06428443,19.08528883,23.50978942,20.88095513,27.83770533,23.99408411,23.70767822,23.25765653,20.6963473,23.3944836,20.96912603,23.50978942,17.63585201
Luxembourg,LUX,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,,,,,,,,28.68820721,28.47914126,26.69930059,23.78353786,23.49211298,32.06077115,35.17164849,30.90706886,38.5905836,32.86819615,6.869278871,19.58582859,18.01836142,14.19104682,13.73262514,15.62623904,16.51269871,16.08123578,13.19113212,13.0732994,19.58582859,28.47914126
Latvia,LVA,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,,,,-22.48261355,-20.80665958,-16.1552074,-13.42606496,-15.45267798,-6.766066816,-3.311383388,-1.347379639,0.455840462,0.221064543,3.739424721,-2.056411168,2.024467883,4.424141953,9.626176566,-0.141722223,1.336371593,2.807901828,2.506214277,0.334432897,1.573267981,2.385458782,4.005398848,4.683373569,-0.141722223,-6.766066816
Morocco,MAR,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,23.8906701,19.48899993,20.02750101,18.39520901,17.31473277,14.87476064,17.57183968,17.28934264,20.1071734,18.07538685,18.16430712,24.43420255,23.55288386,25.06596201,25.125802,26.60480149,25.96371973,26.0919531,26.15816153,22.24329461,21.75174799,20.25633228,17.35812069,19.33691212,18.60932022,20.75153244,20.18136242,21.01935924,19.67070432,21.75174799,18.16430712
Moldova,MDA,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,,,,4.221424535,-2.206596131,-7.110326928,-13.36245597,-3.325724026,-4.481749662,2.728186725,4.312125668,2.809384665,10.33045257,10.70099869,10.41833134,14.46927598,15.07534246,9.187775939,13.37391986,11.94553512,14.10799414,16.06122212,14.24769027,8.344598125,8.481289631,6.985867741,4.589104365,13.37391986,-4.481749662
Madagascar,MDG,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,28.25263461,21.86206157,28.36587327,28.39254549,21.16811945,-3.932592835,-0.131502964,-2.326059298,-2.367969862,-0.42797911,-0.636125402,6.476211232,-3.33181064,2.169464071,8.220224294,2.256990618,6.5475154,10.75924568,14.77265651,5.944172761,4.02756781,2.802433195,0.017220489,-5.801223908,-0.387510123,-2.41961879,1.769857384,1.993870712,4.941846978,4.02756781,-0.636125402
Maldives,MDV,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,4.458437975,6.169490912,7.237259446,8.348882025,10.2845924,9.348315152,10.07022575,10.36088413,10.53530447,10.580526,10.69836819,10.37846769,11.10373913,11.91606532,13.1206206,13.42229718,14.98848619,15.49449803,14.97034986,14.61021248,15.63518746,14.38786488,14.19619519,13.41460631,13.92718623,14.32293297,13.89146715,13.76736514,14.78726314,15.63518746,10.69836819
Middle East & North Africa,MEA,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,5.206961468,-2.128933947,8.450891463,7.533596292,7.36010013,8.730162837,8.729389318,8.982928874,7.950434997,10.32705915,11.60729494,,,,,20.26430416,21.91647756,,24.23132269,,,23.2046521,20.86848909,18.33328727,15.9477646,9.443443342,9.665510253,11.72341595,12.91028349,,11.60729494
Mexico,MEX,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,3.728148696,4.530708766,3.522211919,8.478492878,9.738181195,8.392047615,9.996764421,12.41565131,10.94872836,10.08702335,9.022396147,8.770167666,7.423062506,5.616463751,7.49689878,5.706586382,7.655098067,7.799361975,6.636913225,6.882162132,7.793881929,6.442709534,5.809512506,2.966155288,5.857274351,7.145135968,6.812036691,7.232003145,6.604243933,7.793881929,9.022396147
North Macedonia,MKD,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,,,,,-7.588227591,-12.77440424,-14.78210618,-11.28722195,2.90931456,-8.011775166,-7.666393059,-6.158111845,-7.557072476,-2.79900367,0.611623391,-6.782362841,-5.756160348,-0.189409609,1.861089891,5.864491473,6.692178631,8.543714247,10.91475961,11.54992275,14.4239528,14.51007044,14.64877764,1.861089891,2.90931456
Mali,MLI,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,4.939721619,2.607826259,4.333516112,1.277925444,4.946864147,2.529799153,2.262667025,6.044534517,6.59750653,3.674358168,2.178397925,5.450260676,1.933382833,5.241968886,4.415803348,5.358074752,10.66766938,8.104306366,-0.86909377,1.165780964,-1.918471874,-0.945698827,-1.751077681,0.876123765,1.841715142,0.081069321,0.450143253,-1.071653921,2.482222535,-1.918471874,2.178397925
Mongolia,MNG,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,0.640432712,13.12776776,19.7703979,23.1703914,19.6817507,21.11501173,18.35055482,18.69133758,14.09328991,16.77785136,-2.354315266,-1.597163008,-2.234202283,6.917313724,12.20070781,21.0007822,21.54665919,18.53952962,6.863160003,2.623993524,2.896990973,4.564485504,8.038454515,4.523223365,0.49949254,-0.006986102,-3.211586915,-13.09509739,-7.488356178,2.896990973,-2.354315266
Mauritania,MRT,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,-1.231485464,9.350269216,7.101712482,-0.670388235,36.45032442,7.28543713,8.417457772,0.637891757,6.927634816,,,,,,,,,,,,,,14.80949421,14.70231017,2.158647027,4.485350426,12.00316008,12.9261561,14.76781587,,
Mauritius,MUS,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,24.76514406,25.91695658,26.82298964,24.72672491,21.56860526,19.88941427,19.47645007,19.69545173,19.33745848,17.9030632,19.05997267,20.2673602,19.69059165,18.62150536,16.40925466,10.61320817,12.79695996,16.53577315,9.41323976,3.993248306,0.157802423,-2.249656765,1.347406946,2.604376478,1.18749753,1.098273465,1.94738684,3.857229495,3.045198878,0.157802423,19.05997267
Malawi,MWI,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,-0.244632224,2.735827245,-11.97381939,-9.026341704,-18.37869352,-16.70124466,-8.58916129,-11.54195082,-5.938288033,-11.98302242,-6.9979767,-8.650342718,-8.39745108,-11.49196532,-10.16155747,-13.51227126,-10.57820934,1.855954423,-3.937621086,-1.081190385,-0.588656355,-5.554709892,-16.92953227,-5.159875595,-4.300094819,-9.919333464,-18.07627967,-10.3156277,-6.310138813,-0.588656355,-6.9979767
Malaysia,MYS,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,12.18426052,15.41085906,18.3653519,20.72972127,20.74308973,18.23748301,20.34952912,19.46691087,17.19450686,16.83733278,15.45843244,12.1459175,13.20507011,15.78011563,16.12596356,16.80643831,17.69268583,18.54069755,18.24884938,13.05678823,14.54200247,16.01883142,12.75325085,11.95894064,10.15512844,8.197118315,8.030684917,7.294404586,2.807340125,14.54200247,15.45843244
North America,NAC,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,6.571943567,6.510508753,6.602743886,5.904243888,7.349239184,7.626765107,8.424415869,9.821010111,9.869085324,9.421340848,9.126027741,7.931564082,6.845358799,6.169516047,6.279052413,6.284446368,7.403785416,5.661150476,2.821656461,1.272068938,3.428580192,4.644404394,6.306724093,6.545401017,7.511385281,7.381804413,5.922573796,5.976542834,5.667361598,3.428580192,9.126027741
Namibia,NAM,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,27.91692586,20.41402893,24.22448585,22.50108121,26.28388209,25.82491705,23.56354084,21.48534724,22.26045054,18.44269184,22.21717172,16.57991777,20.16104296,19.10312123,24.34892101,24.90085447,29.65745835,21.68654665,21.69217671,11.78650373,12.86790212,7.564838349,11.3795132,10.5526198,12.96604132,5.185491073,-6.652319898,1.394340436,0.034906545,12.86790212,22.21717172
Niger,NER,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,-9.19806561,-6.736005936,-8.453959072,-9.171101669,-6.965943656,-11.37871821,-7.011358809,-9.294738762,-6.171573483,-6.517765829,-5.610879308,-1.966425351,-3.433904715,-5.173586785,-4.838956796,4.114346519,4.49623187,1.916217224,6.198389007,0.469184875,9.727383749,6.29221956,8.571754695,7.555434832,8.396994488,6.25044251,3.320549668,4.929411473,7.249979536,9.727383749,-5.610879308
Nigeria,NGA,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,38.95622841,40.89245714,31.40802395,19.87649491,20.50547258,22.0394119,17.71659362,22.67571665,19.64241179,31.2066601,30.66169596,17.11182862,15.60593419,11.88648906,12.40230241,17.81368948,32.67749605,10.49835509,15.07167504,11.43080708,8.017921385,5.007093721,14.44376074,2.029681601,6.512999165,2.056232696,-0.562448119,-0.076596187,0.050812441,8.017921385,30.66169596
Nicaragua,NIC,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,,,-16.92757431,-8.200479338,-5.679320098,-1.078110867,3.297178074,4.739096848,1.652056943,0.292492635,-1.147485317,-0.20535029,3.483356075,5.654160421,6.45803957,7.864989158,8.333548305,6.628573941,6.131287822,9.152851779,10.36097986,9.790815391,11.73678358,15.47488127,14.61047247,15.48357656,14.9889225,6.131287822,1.652056943
Netherlands,NLD,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,15.3219663,14.81120743,14.40271564,13.93808264,15.18677838,16.33937009,16.53617567,17.27005868,15.61300617,16.49697717,16.85459898,14.60726824,13.37190571,14.05653377,14.18832131,13.34016913,15.49343695,15.59346903,13.95350782,12.64519584,13.52002699,14.87895012,15.37854378,13.90496251,13.63276399,15.61264465,16.05085627,18.78999568,19.18606784,13.52002699,16.85459898
Norway,NOR,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,8.156492218,9.86116846,8.871484866,9.97182674,11.3924692,13.17724702,13.51993825,16.48125913,15.92143694,15.24170894,17.42155842,19.5167955,16.57162626,15.71370412,18.01852631,22.23159149,23.29558247,23.42053388,23.59461033,18.39835822,19.31390635,19.9643984,22.16027157,22.00836902,21.91413057,19.34952506,17.3334317,17.45481348,18.20842087,19.31390635,17.42155842
Nepal,NPL,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,5.034707858,6.541713955,10.16677291,12.41329723,10.46756701,16.47795216,17.33948633,15.97294553,15.91294905,15.21864601,16.52581144,13.82786753,20.14507415,20.84338558,23.25364838,25.66229425,23.72178824,24.46645064,30.38064786,31.56306315,30.35217266,32.16961837,33.10807778,36.21287332,38.46275411,36.72468427,29.55400001,35.81454724,36.69153876,30.35217266,16.52581144
New Zealand,NZL,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,8.404150625,7.717113992,7.032761386,6.418841705,7.488873092,8.327041529,10.78130434,11.29265107,10.91117993,10.07340051,10.29810893,12.95693776,12.50785327,13.78172366,12.4814278,9.607364497,7.918104768,9.264640292,4.021985965,7.452615743,8.038237415,8.549340795,8.805371081,11.89276324,11.87294716,12.70330483,12.97631996,12.05406527,10.1264071,8.038237415,10.29810893
Oman,OMN,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,-25.15292839,-20.65169988,-21.39589082,-25.77816952,-22.02337282,-23.91222792,-21.70396772,-17.74044895,-27.88509788,-22.15352451,-10.40687375,-8.903100102,-5.181157218,-5.377192543,-6.790525697,-2.784130717,-6.303794661,2.43535984,11.72271032,-7.37359852,-3.850692328,-12.2705191,-9.124988785,-10.38834128,-13.98771424,-14.85988212,-17.84671466,-15.50580877,-17.45040357,-3.850692328,-10.40687375
Other small states,OSS,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,7.543501262,8.448462043,6.313347028,6.929080772,8.890570759,7.966732218,6.692981308,7.364552296,7.70536744,4.677973586,,10.05358871,11.95601368,11.60951972,9.673578698,9.10450005,,,,,,20.84162439,23.03738294,22.75963383,22.44745782,18.63516172,16.94158356,19.12093226,19.86520458,,
Pakistan,PAK,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,6.950716463,9.611962671,7.401496576,4.906598778,6.652721919,6.522231232,3.622025314,1.629126685,4.761023829,2.019186015,3.785587173,3.587875175,4.289852021,7.876043767,7.604422358,4.452695644,1.779965305,2.448549721,-0.338680528,3.11959637,3.794248287,3.98889209,3.075313972,4.696226581,5.511730469,7.678119096,7.315252632,4.963537394,3.970766106,3.794248287,3.785587173
Panama,PAN,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,13.28364361,8.445743879,15.74597694,17.675367,20.41362983,21.06394322,21.78434977,21.729807,17.88955437,15.38600886,18.94158123,15.69931636,14.19750759,14.77716121,11.68568823,13.32353293,15.52992835,23.40855804,26.03678955,25.41880662,20.81320122,25.57294272,28.32964133,29.12455079,25.97759066,28.86551501,27.1840461,28.77608865,25.79365164,20.81320122,18.94158123
Peru,PER,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,6.390233329,7.220571539,11.45607471,10.62723244,9.962809954,11.64558425,11.26999374,10.98708273,9.281233209,8.746197502,9.298734205,9.657049253,10.07417679,11.37775012,10.73987412,11.7922542,11.9890085,10.85516111,12.27034984,12.81283781,11.73694052,12.16002226,11.23500481,9.58928837,8.120705499,7.127666434,6.592645322,12.27034984,9.281233209
Philippines,PHL,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,10.07400971,9.371921284,8.811680302,7.306443738,9.671874984,9.475526595,10.5843894,12.56101634,18.65969123,24.87804962,23.44712952,23.82462291,24.31344925,24.30527911,22.1521766,23.3623188,22.75867277,20.56484933,21.6236012,23.06922175,24.22117624,21.22125962,21.42367609,22.76940546,23.18540141,22.73438268,22.89173569,23.30384381,20.97240771,24.22117624,23.44712952
Papua New Guinea,PNG,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,-0.20938501,3.352387651,1.322732109,3.097928698,7.816906025,10.24642499,5.320703769,0.208774897,5.089975563,0.907396246,10.83309315,8.437434949,1.041529678,10.4130639,4.966547512,,,,,,,,,,,,,,,,10.83309315
Poland,POL,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,,,,,,,7.826996381,9.48746734,9.320004812,9.107345588,7.652758899,6.409028016,5.244223527,3.497005275,4.117934483,3.406727594,6.532048097,6.757623035,8.77438483,8.751981311,7.842065482,7.64108644,9.340606456,9.095911091,9.190227977,9.731642212,11.01298559,9.737527184,10.77657861,10.51606582,7.64108644,6.409028016
