Country Name,Country Code,Indicator Name,Indicator Code,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,4.900006713,-9.400001407,3.100000184,1.099842719,1.90393392,2.482659361,4.426052958,4.180601527,8.566419508,6.810150491,7.222752034,-5.795096184,2.734379292,3.228419022,-2.723796788,3.548980552,1.783712151,3.390388794,2.949313068,4.716489657,5.077910656,4.06293885,
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.342136115,5.834037954,5.933419453,5.712872261,9.374994513,3.458648471,5.107972312,4.178195743,-3.184460178,-8.693544731,-9.256465705,-3.168791549,2.134382694,6.376426887,2.235093844,3.896713583,3.3399366,3.07036901,1.146062137,2.952710544,4.732978465,7.004634575,10.62540596,7.25366544,8.556234809,10.24801636,8.900367946,-1.268598941,6.365161685,17.29077758,12.31981985,11.64891619,7.885225482,2.379835807,1.168393456,5.337037933,7.246629636,5.159070603,
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,0.408441116,-3.118644068,-12.66620014,-6.891025641,-6.712564544,-11.0701107,-17.53112033,1.383647799,-7.692307692,0.537634409,2.406417112,3.785900783,3.522012579,28.31105711,25.56818182,-19.60784314,,
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.000002949,-6.899999439,-15.70000204,-6.49999988,0.999996721,-2.299996026,14.70000042,8.199995179,6.500004552,0.999992833,4.925451257,-6.124715451,10.59852967,6.533396458,2.259757178,11.2025196,11.30106865,9.931251949,11.69852372,1.180300789,12.0868744,9.291051885,6.878532872,7.916407836,6.645908281,9.694374092,7.729746242,7.317755324,6.318197232,6.502353115,7.417384316,7.258439253,6.963607135,7.398512797,6.72327878,3.824214319,3.741317593,3.44381384,2.283597203,
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.45028842,-2.339924122,3.735342026,-3.226864452,2.994760505,5.713579354,1.900384152,1.720397976,4.777585421,-1.771304534,1.788087282,1.874125731,5.873637432,-3.060732225,9.819800419,5.818826634,-4.044696525,2.777804784,3.673178323,-3.918025879,-0.799493816,1.381483962,6.928269551,4.732757925,8.566287249,18.33319876,-1.969422752,-0.331079195,0.097875872,2.620229521,4.172783283,4.470013182,4.150813186,4.274823271,5.376339237,1.260909224,3.497175006,2.115267637,5.931442089,
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.882352901,5.497075927,0.383795311,4.698385727,6.954475462,9.742033321,8.891039826,6.791346749,4.46514861,7.186736771,4.435446262,6.512698594,5.082062928,4.136142898,4.287736571,5.587843899,5.687477444,6.071940161,2.610932319,8.202791783,3.347540711,1.614918645,5.925445489,4.330019872,1.777543037,4.865544591,5.727016142,5.38696257,3.315076989,4.377203239,4.077538074,3.496118338,3.360406103,3.744575773,3.55307173,3.837932629,3.814152115,3.759677231,3.014762911,
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-5.290119219,2.503453814,3.718709051,5.360304094,4.570982302,-0.214802518,1.625239182,3.177291278,1.344689707,5.692294494,8.730231829,-7.332978135,9.691840268,-10.24018173,16.72881759,7.316681511,3.792419099,3.89525363,3.042278091,1.576077837,-4.974963846,1.700000014,5.705639437,5.420497694,3.268725828,4.699999992,9.600000003,7.639736774,8.328110276,6.874065635,4.854055109,1.885799507,5.199999998,5.700000004,2.799999999,2.484040626,4.000030517,3.17000322,4.369238991,
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.942104199,5.943152455,6.252230815,7.76179012,-1.025250251,1.240594926,5.191932111,9.937719677,9.059600866,9.00852714,9.545467414,8.885117978,9.894943334,9.212041793,9.829085197,10.00270069,7.32274185,-7.359415188,6.137612011,8.85886817,0.517675319,5.390988307,5.788499286,6.783437724,5.332139161,5.584847067,6.298785927,4.831769889,-1.513528716,7.424847383,5.293912834,5.473454193,4.693722526,6.006721946,5.091532422,4.449781398,5.81272241,4.769927024,4.302815982,
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.638017808,-1.954402778,4.370987864,7.093788765,4.225558825,3.326739258,3.522927176,4.201137346,3.530388151,1.708498266,-0.309650071,3.260646105,2.744031586,4.072507445,2.68593044,3.562501105,3.655579401,4.331949386,4.684366368,4.198092782,1.036540155,1.887408304,2.945897724,3.808560367,3.64546496,2.975287738,2.335916968,-0.027463427,-2.576097803,2.612462239,1.703738204,2.198687029,1.889108452,2.557731388,2.685134776,1.575469344,2.447321646,2.837657587,2.112061212,
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.971449499,-0.398090744,-1.823450375,-0.236891524,0.464171263,4.767269666,3.553769142,0.813148943,1.858674962,2.04745994,8.16561244,7.189342641,-1.579539267,1.729879535,3.899014187,3.19132428,4.220100503,3.291585442,3.369278546,3.49218322,1.177948782,4.788661247,4.23979429,12.26954817,2.529262596,7.073175299,5.374044113,2.64981198,0.295970983,6.039249454,5.091338117,5.061682115,5.614719652,5.757787293,4.526767116,-0.280709919,-0.256271148,0.698369455,-1.134096127,
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-6.999999369,2.399992488,-1.99999757,1.799999233,4.500000498,-1.000003497,5.700002751,34.60000065,10.99999947,3.600001274,4.900028139,0.519994838,0.529794652,2.590186894,5.940031114,0.4498791,2.007152305,-3.200275506,0.900172502,2.100108842,,,,,,,,,,,,,,,,,,,,
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.177666071,2.174460219,-3.863627907,-16.81983511,7.718127446,6.352137306,0.088281361,6.871150134,0.957045972,-1.308478284,-0.439489101,2.000752361,0.321655475,1.854778792,2.457244121,0.100530504,1.527475712,9.972614957,-0.219562519,-1.208477743,7.268134903,4.918470578,2.170610381,0.36380158,7.331868841,5.931049974,3.142724084,7.731414229,1.962600905,8.578166743,2.357756936,10.54894458,5.315130636,6.642136654,4.392648832,5.709274187,4.999097165,7.219172668,5.90279179,
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-13.12788049,-6.803388815,-10.92408504,-1.115623218,5.913027464,0.06094527,3.200125467,7.334025488,1.919381297,11.77688593,0.358352604,4.631192947,-2.035118776,-1.814924483,-0.072664767,4.195924045,2.93709942,2.581254103,0.584126895,5.015934757,5.917684652,15.32915574,7.34719497,9.250558228,6.438516525,6.059428031,6.591130361,6.764472778,8.036925102,8.005655915,5.307924204,4.230061175,6.671335393,6.309718656,2.652693295,-1.61686895,0.80588662,1.922757342,2.208429277,
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.36329019,-0.816361919,4.613211627,-1.566093913,-4.081851488,-1.017309161,-0.706352941,-12.44982204,-1.73821633,-0.052499721,-0.189281496,0.386346619,-0.392936019,3.337726081,5.911907916,6.344268336,3.966650879,3.711681463,7.035970573,4.101590155,2.960843554,0.753938895,2.520732899,5.312170527,4.282398312,4.152323187,5.075817499,3.435572996,-3.292815113,4.410481398,6.316709606,6.496747299,4.926115047,4.786492487,4.792056766,4.562927609,4.630821552,-3.949863807,-3.87904755,
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.783611707,-1.240756593,2.069957888,3.061679182,2.580179771,2.786975737,1.931248685,3.441218861,4.420117896,4.183222986,2.439134408,1.706070897,1.257552158,2.961092569,3.116035986,3.498742121,4.329053405,4.66391716,5.034048152,4.195642498,2.326955087,0.217273595,0.155645898,1.984945714,2.050876108,3.460988954,3.772842521,2.170324851,-3.666883937,1.342739336,1.551189312,-1.030353991,-0.130175288,1.423395395,1.959169721,2.191713719,2.910902513,2.360915095,1.677418368,
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.598274364,0.235354478,3.972808814,6.052403165,5.553358964,4.042252621,1.753400789,-0.255347258,1.038289969,1.932419827,3.084721395,3.574395539,2.845324367,5.055427388,4.155491334,5.027947172,5.284592985,2.624426222,2.012863289,3.204979222,2.074790394,1.44625414,0.910105664,3.96941456,2.625457626,2.399790821,2.994251851,0.476379999,-1.727020309,0.701833824,0.981469497,2.703073855,1.034072914,1.969544301,1.967128438,1.071558977,2.323258407,1.289548201,1.154721939,
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.341974134,3.779374654,-2.977405858,9.681130015,6.144905238,4.565650545,1.695618265,7.696808711,4.329647934,4.635036347,6.368150403,4.106406612,3.849850022,8.216002709,3.468451883,5.328284175,5.048612536,3.016389482,4.412573271,6.199999988,4.799892149,0.120143175,3.945037767,4.682603245,3.479181046,3.364614788,3.411560276,6.104639142,4.53307872,4.81641465,3.421828241,4.781192258,4.128877676,5.988984661,3.322905439,0.588678499,8.223499483,6.70099546,6.99121244,
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,0,6.060606061,-22.85714286,22.22222222,9.090909091,11.11111111,10,11.36363636,30.6122449,26.5625,3.703703704,3.571428571,-5.747126437,6.097560976,0,
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.655927204,0.929521579,3.491937849,4.792833752,1.61504778,2.706089451,0.970664495,-0.354502551,0.16138668,0.153114606,-1.090608185,1.094546403,6.391281412,5.119185349,4.722050291,3.617320184,2.049501318,0.798168393,5.451075733,2.905068362,3.464183344,4.674408894,4.549889189,4.027911027,3.32040851,2.846497121,3.070228139,-1.030057307,-0.145965584,1.555985368,2.358784916,2.239563436,2.628800543,3.625595595,3.618967903,3.677595055,3.163097542,3.116242615,2.811070102,
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.123029139,0.313495412,2.823082605,4.591276536,3.734279995,3.042477447,3.553879661,4.623047802,3.82736784,3.085102509,1.360801691,2.03521029,1.207683964,3.071502107,2.706587722,3.046465923,3.165203589,2.808354271,3.178556585,3.993169341,1.410775846,1.546839086,2.054292109,3.220416287,2.83577681,3.096918017,2.72931181,0.270032615,-3.436080708,2.940932435,1.85414959,1.281358466,1.510685262,2.069031676,2.4193139,1.749853182,2.57055685,2.206740155,1.625469832,
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,17.04707839,11.5698374,16.66667073,16.71159399,14.00719711,2.002159781,-3.440784158,5.964027641,11.75686184,-0.13042574,6.074078508,8.413883633,6.042960275,3.875774308,4.996819663,3.045940005,6.033512307,2.642337974,0.331496297,6.551066393,4.482802283,-1.10090483,-2.668591212,1.292205037,2.490221492,5.371888789,4.452684151,8.200077978,6.112395533,1.71398521,2.658868673,9.045042934,5.104799427,1.458555782,4.630374517,5.097067605,0.346322041,1.763560904,-1.647926213,
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,4.246642419,4.608490319,4.491672329,9.181383039,5.80651313,10.61140888,10.00578787,7.502225404,2.070246311,8.508297148,7.529352479,3.609378117,3.599249187,3.734757976,3.140918771,2.75511456,1.05889099,2.022041332,1.867201869,
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.920763572,6.5374868,6.778378339,5.065205605,7.592114699,5.501653664,6.452343025,7.62527878,4.959768894,4.458586815,5.061567755,7.705897823,1.757747698,3.737415553,4.962609149,4.846581284,1.014396014,2.550234296,3.660132743,4.260088011,3.554418216,2.508337724,5.777033992,7.546860015,6.518778074,5.898984441,4.832817277,1.701405465,2.831658519,1.606688629,2.748405917,3.50703342,4.396456633,4.674707981,4.731147475,5.526735845,5.554277437,5.836417498,0.98882944,
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.206809453,5.348456439,-4.491364346,2.709473773,4.942233651,3.567788228,-1.809055481,-13.37984378,1.562247005,8.098993006,9.419005562,8.201680334,5.455744436,2.850146814,1.751678757,4.079703206,6.46099044,7.341500703,3.917206589,2.715374155,0.574272791,2.229149417,4.205495945,7.522079658,7.191279402,8.652465611,11.98398539,9.855654852,1.242992318,5.827839392,11.31373175,9.778903946,6.903272566,5.066743218,5.732763632,4.953499944,5.599006763,3.692100864,3.006389295,
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.552041815,-0.222723444,-10.4080858,3.608286538,2.061132066,9.425962361,9.726146431,-9.441273446,-12.31204145,-4.982563536,2.219259103,-0.540509125,5.243577008,12.30836618,7.411395047,2.798973079,6.476824421,-0.391537556,1.494910643,2.694371398,0.617892326,5.453528938,4.165023137,4.958203206,6.285060325,7.528899044,8.518387769,9.126568301,1.095823659,8.332459107,6.327192402,6.139724706,5.852518211,2.382157372,3.252244772,3.953318715,2.518835442,3.976935718,2.150131391,
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.423269177,3.619327606,1.874616468,-7.323682584,-7.306608836,3.416782806,4.31163482,6.752544481,6.205311117,3.036966294,-0.578334651,0.337603031,2.116307179,4.387623341,4.678692219,5.845873473,5.185362276,-0.576718147,3.081916459,4.411222159,3.049231345,3.716255002,5.086911135,6.569228512,4.942505119,5.316416821,6.51929155,4.344487305,1.448323063,7.33449996,3.858232828,6.896951711,6.750531301,6.347987483,6.348309717,7.14945675,6.930988326,6.341485572,6.040575257,
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,6.4401233,3.579391408,-3.263369863,4.856009146,3.959868893,-0.405653116,2.021153899,-5.781917893,-6.590462376,0.216072674,6.683682862,1.672602595,-3.387316396,6.293847377,7.539069794,-0.08336373,-1.916360453,4.058885124,-4.24729447,
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.274829571,0.352944288,3.223163065,-0.354726456,4.000190348,4.693057066,2.770494835,2.909240484,-1.419579885,-3.01216922,9.546897709,13.84908527,18.20228595,5.94210906,-3.312448778,7.733695798,-3.904389656,-3.769113218,1.855553994,-2.494841993,-0.121288606,-0.158900533,2.164102502,2.721175741,6.344795923,5.409943958,7.815189349,-0.296457696,6.800421281,10.1284541,1.107543597,4.657119635,3.824946266,13.54377062,6.578356406,5.48957307,3.534610884,-0.279252337,5.9,
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,-7.015578796,2.514978612,3.738310308,5.292802058,7.102865538,6.115380709,6.449059835,4.640634369,4.654826659,4.561025468,1.258472694,2.035903501,3.498399184,4.982822123,3.506847453,6.131143946,7.061543813,4.199962292,2.832184589,3.740517779,4.757638004,1.324890828,1.125767836,3.378578073,4.236326306,3.141731229,4.83065457,5.353704746,4.540919514,
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.184715664,-1.078977605,-5.046539515,0.562942974,3.766271133,2.473165706,3.921128332,3.757727137,1.483382006,9.83701516,-9.967936256,2.973485761,-0.173949707,0.13303797,3.234614115,5.874357141,5.94917613,7.720738685,4.790172338,2.930982391,4.834401865,6.083171738,-0.288032335,12.70629985,6.672095893,7.11029093,6.406363821,6.847934998,5.189548353,6.335458251,4.591443734,5.791638827,5.94381157,4.907579174,2.988240583,2.998680976,1.388666702,1.991304805,2.966954923,
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.147947225,-1.556643208,-2.341974633,5.928686528,3.097442645,4.977367449,5.768998904,5.888372738,4.334952397,-2.840540726,2.304391187,4.564051815,4.644527001,4.185958613,4.548988106,2.313707509,4.880087209,5.530725612,5.389699928,3.271964529,6.313471555,0.916459384,0.053419805,8.748676927,-1.986938733,-1.409414024,-1.16280669,-1.84413425,-1.952425142,-0.413254118,-0.358510628,0.02927511,-0.306826657,-1.190363454,-1.049443651,-1.263002925,-2.885954759,-4.65959596,1.187663555,
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.618104215,2.135375078,-0.173113548,-1.879979089,2.807438851,4.14095568,6.381394135,7.489108289,6.44063924,3.950522763,4.368206463,1.089476408,-2.043276532,0.964837925,4.28278046,3.504247069,4.400867754,4.807962976,3.90657744,3.816178063,1.943672296,0.770924024,-0.930521193,1.788735682,0.781848216,1.625034176,2.506579646,0.319247925,-3.12207942,1.737625476,-1.696164781,-4.057293608,-0.922644675,0.792190302,1.792046046,2.019485396,3.506344739,2.849325949,2.235976555,
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.17045885,-1.397617717,-3.042617885,2.816599447,4.523135678,4.964835664,7.582304377,5.915372066,6.93520391,4.12328288,3.493650155,1.696428011,4.936359415,5.31791766,6.822810304,1.573785132,4.242516103,0.068037756,-1.366079712,-2.314140568,-0.834054717,-0.021404395,4.320745486,4.057418364,2.133490665,4.807117193,5.421622872,6.359120793,-0.257971434,11.14373579,4.249111045,-0.538512943,8.417495285,4.860890371,3.080374008,4.31290497,4.953771979,3.356172153,-0.029914393,
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,7.118512026,1.215151515,14.66722553,14.33420366,8.280429322,-8.556183567,-9.310639083,-12.4891918,14.01586702,21.92523884,11.29065118,-0.996556103,3.788281521,7.429182255,8.593490879,5.777362056,9.600808489,6.096456563,4.698569866,-0.157866651,3.721299671,8.86461882,1.419367563,1.227077378,0.949014485,
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.398701814,-3.129961111,-0.94866153,6.001968585,-2.411520378,5.440240999,-2.550122579,0.850116283,4.785459859,3.919795794,0.183908517,5.350176611,2.95705469,4.789171879,4.364568891,3.01168023,-1.089429191,1.674877897,4.737821071,-1.13213607,1.10088525,1.951642927,2.067259414,3.95772437,2.209268649,2.439637405,1.2044228,1.802051199,-0.914873973,3.051363104,3.608352214,0.815298316,3.353527848,3.52631695,3.618959834,3.647417297,4.147688643,2.865600016,0.638678223,
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.956240071,0.357043246,3.040489118,4.648284555,3.746765616,3.157270673,3.532813283,4.754619174,3.849674335,2.837218723,1.247591325,1.805025042,0.95642817,2.958328956,2.682516749,2.83668937,2.930929061,2.648654403,3.291017014,3.926609001,1.548222568,1.516276554,2.026418901,3.128719908,2.753972157,2.982478562,2.661163261,0.226928373,-3.474666992,2.840003115,1.602608324,1.126983442,1.350807222,1.888866394,2.101559497,1.650046235,2.431958165,2.101345833,1.577572135,
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.504729377,9.971638464,5.40631995,5.405686083,5.406543042,8.400003124,7.100004353,2.399998744,3.000001971,2.200000128,4.899996203,0.89999758,0.100003234,0.800002278,0.499993912,0.30000031,1.900004145,6.199995771,4.000004643,4.000000343,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,3.898186617,7.182151741,3.719958636,19.21891532,7.492758506,26.17024568,17.98565679,17.66355638,11.95656114,19.59233153,13.37517641,4.730011832,5.556040641,5.334323299,4.753345721,3.064191883,-1.49760469,1.234872192,0.774808391,
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,-12.91821073,-8.767228452,1.528834497,3.93194273,6.233511484,3.907702088,-4.849062738,-2.029812906,-0.376660706,2.461263459,5.218136257,5.70299165,2.341147329,10.42811302,4.668148051,8.028811076,7.233807744,9.307467171,-5.517394408,-3.90123628,1.906067707,2.040665131,3.770962304,3.608723653,2.953674037,4.702997747,7.319448529,4.474523775,4.152627412,
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,-2.999995642,-5.046939451,-14.53107377,-8.668540341,-12.56975598,-4.143528406,-3.755069439,1.399915805,-5.299961625,6.39991469,10.00006682,5.100051225,4.699991909,7.299952345,7.19994787,6.399965448,8.200068255,8.499977768,5.199969265,-7.799993913,4.5,4.300029186,4.024086157,1.755422149,0.736267221,-1.972719226,0.193690072,1.825790064,2.536331301,1.341875441,
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.43619948,1.810846446,5.980349936,-4.240773281,4.402748336,5.472137486,-0.024036108,4.498824993,-0.036534274,-2.399291097,-2.514379655,5.872725238,-8.108691877,-50.2480671,35.22407831,12.74569576,13.84975249,8.858669491,4.351888326,8.37091824,8.484564136,13.19207266,2.202365531,7.447679676,9.377899425,9.227077874,7.633281208,11.16124324,6.248259929,7.334656108,7.958406046,8.641500169,4.719854196,6.167166701,8.856844355,5.970744298,3.976289694,8.579424541,9.428675224,
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.32961465,3.749885842,6.777674581,4.140520871,5.391444736,4.807159863,4.162275814,8.608640161,5.487871757,5.429049538,1.861542662,5.706645426,4.425702397,6.096768073,6.989914547,6.895377276,3.814298502,5.633230094,7.826881973,4.062669793,4.496537842,3.647415817,7.377364275,7.579822481,7.602138261,7.71658378,7.332365299,3.237683417,7.134107587,7.703499456,5.137576602,5.501987272,6.087552641,6.9926022,7.480328778,7.778356158,6.829018711,6.0959496,4.142921617,
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.943004458,-20.72988831,-16.05138621,-4.661451926,-9.794502265,17.01274626,-6.632496015,13.10931294,-0.503015881,15.19342589,15.00788025,3.987540164,-1.363741432,0.55872019,0.212091345,2.637424215,1.103782052,2.893362521,-3.763285218,5.625416146,-1.210743868,-2.819174403,11.24206139,7.958441666,5.573850122,2.788402224,1.847130255,6.249772752,-2.059249189,5.03948403,9.996846552,5.411444902,2.699254721,3.652481701,4.106408869,1.670624757,-0.741502652,2.434110778,0.331435729,
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.437563655,5.958666434,2.062501694,-5.008906769,-6.28104358,5.413811012,14.2208846,-0.331091818,8.931393687,-5.470053776,7.510910626,6.577861385,4.56874919,1.006228243,5.99709232,5.919124758,10.56673631,4.308504104,3.10409568,6.345867769,6.500360421,6.427273901,7.734591717,3.883307291,7.489738142,10.064308,11.52191003,7.801963334,3.241847572,3.469317028,-1.967695859,0.5215551,4.394695833,2.679425668,4.906041879,4.699976039,0.767861504,-2.289949359,-2.503537273,
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.069516436,7.843064628,-5.326392721,3.74576436,3.283470694,3.113339715,6.094374588,-0.592431002,3.977856085,-0.675638151,2.555825439,1.242647228,1.300780408,-0.017328659,5.363472887,2.012125113,3.124033282,5.898672563,6.347115795,3.198988036,4.580916442,0.654803648,6.683228178,5.870772213,5.622606856,2.461570254,4.938485083,4.056375727,2.092527084,3.56274539,1.458388671,5.117394237,2.82210565,6.613500103,6.367043651,6.356068572,7.407486186,6.379556584,5.271192358,
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.81613733,7.102114839,8.554599663,8.792386562,-0.62285124,1.342869111,10.79776991,11.26375069,10.15861032,9.821049131,6.688502513,6.63968959,11.46277474,11.09764794,7.20090749,7.47137959,8.319916527,-2.195377826,5.724008424,9.039146751,-1.069015885,3.914609745,4.535779654,9.819591677,7.359033677,9.00514373,9.022133014,1.868245534,0.120982742,14.52563899,6.337870814,4.461608951,4.837298646,3.938002729,2.988520676,3.243474168,4.336604919,3.438111042,0.733309935,
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.792929293,-1.671380818,3.896443515,0.176189278,-3.140703518,-0.207522698,8.422147128,1.246703428,4.262372721,2.20304338,6,12.70440252,3.999255952,8.10230728,10.09265387,1.608055305,-0.917024109,1.298701299,-0.486295314,-14.27513698,-7.963378822,-2.796546547,6.526356439,6.652166032,5.540448674,4.863123994,4.453316953,5.807115554,2.556620814,8.616718602,7.2720469,1.860465116,5.331050228,1.051262599,1.415701416,5.879864636,5.343587695,3.94424955,1.194928396,
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.881428565,4.781755535,-2.102801617,4.093034267,-5.311340498,1.236046911,7.231268731,-7.08,0.729999999,3.349997984,2.351960645,-19.01290963,1.374549379,-1.947384335,-7.999753286,1.753821399,-5.877082015,1.785014281,-1.979285588,6.652727885,-6.345455153,26.4173166,9.313120969,6.59794486,4.505095672,4.223914279,8.058145152,5.39828521,3.188051216,5.346466052,6.315045036,15.18176908,20.71576829,4.556772366,-20.59877072,6.055474029,4.211182649,3.446162621,5.507686458,
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-10.45093667,-6.305793521,1.535013739,1.336955744,0.616595467,0.189394984,2.513588521,1.877456711,0.962191826,4.831560385,1.494358748,7.018046272,5.819234802,4.689784362,4.734959574,0.817680481,3.134939588,2.654173931,2.160516675,1.12605705,0.877318892,1.580862265,1.562231082,0.890786052,2.707467768,4.342895377,1.860579145,2.570846686,-2.086120492,2.105085752,3.815356138,2.814390129,2.235729888,1.711223206,2.395028298,2.546533135,2.249942252,2.430960499,2.382362908,
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,7.465618861,9.049360146,2.179379715,5.578342904,0.310800311,3.872966692,4.548844146,2.42510699,3.830083565,7.109322602,-0.500939261,-10.32095658,-5.473684211,-8.314773571,-7.044534413,-0.783972125,-0.7023705,2.457327998,2.459375884,0.602381214,1.312771405,,
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,6.264082643,7.207379839,3.340877358,-9.424161606,6.13181309,6.878774765,6.380405304,4.387757023,9.028196928,5.530347121,5.107790141,6.439525554,5.655576622,-2.731751989,0.731044553,2.036276689,-0.681542369,2.892636734,-1.58951032,1.806059265,3.338586765,2.101163847,4.495121293,4.24851344,
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.459318097,-1.147102114,-2.475474019,2.578546207,1.767106586,1.575395449,2.641227636,4.500437998,2.487982056,2.371098288,0.351778609,-0.392507514,-0.930597261,1.16657309,3.408936863,5.096846919,3.530296249,2.350022005,2.176465184,3.425914966,4.264232337,6.400056776,4.235123605,6.532426793,6.230805071,6.174249048,6.490481967,5.353632011,3.09842847,5.585394137,4.484024803,4.132322978,4.967567397,4.662824037,2.773946317,1.139461821,2.368830827,2.375180383,2.279564761,
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04164188,5.493416395,-4.640316736,-46.08212237,13.12973114,3.373648477,-10.79336463,,,,,
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.438639624,-1.118322681,-2.461906212,2.58977201,1.798181084,1.615354131,2.676357725,4.514253246,2.505543619,2.402957021,0.378839736,-0.342100215,-0.883230801,1.186235422,3.411573897,5.10038015,3.554057744,2.384514003,2.179627213,3.462302956,4.250093522,6.355542581,4.239592072,6.507209576,6.197680193,6.166762311,6.487800369,5.347901015,3.096939445,5.576764524,4.483468245,4.125614017,4.956723739,4.656190462,2.780977893,1.161199661,2.380923194,2.386513219,2.287465964,
